Open,High,Low,Close,Adj Close,Volume,Date,CI1,CI2,CI3,CI4,CI5,CI6,CI7
18.17607117,18.5714283,17.90107155,18.52964211,15.9109745,757607200,12/17/2012,2,2,8,6,4,2,4
18.75,19.10357094,18.5803566,19.06785774,16.37312508,625685200,12/18/2012,0,16,6,6,10,6,0
18.98107147,19.06071472,18.7678566,18.79678535,16.14036369,449369200,12/19/2012,8,6,3,8,3,0,0
18.9285717,18.93571472,18.53142929,18.63321495,15.99991226,481689600,12/20/2012,8,6,8,6,0,10,10
18.30249977,18.55964279,18.22285652,18.54750061,15.92630577,596268400,12/21/2012,12,12,12,0,12,12,12
18.58392906,18.7232132,18.52535629,18.57749939,15.95206356,175753200,12/24/2012,12,12,0,6,6,6,6
18.5357132,18.5521431,18.25428581,18.3214283,15.73218727,302436400,12/26/2012,0,0,0,0,0,0,0
18.3407135,18.4375,18.02357101,18.39500046,15.79536819,455120400,12/27/2012,4,9,9,9,0,13,18
18.22464371,18.37428665,18.14714241,18.19964218,15.62760639,354278400,12/28/2012,6,6,6,0,6,12,0
18.23321342,19.12142944,18.1785717,19.00607109,16.32007027,659492400,12/31/2012,12,12,4,10,12,10,0
19.77928543,19.8214283,19.34392929,19.60821342,16.83711624,560518000,1/2/2013,16,4,9,8,13,0,4
19.56714249,19.63107109,19.3214283,19.36071396,16.62459373,352965200,1/3/2013,3,3,0,10,0,4,0
19.17749977,19.23678589,18.77964211,18.8214283,16.16152382,594333600,1/4/2013,4,3,5,3,3,8,0
18.6428566,18.90357018,18.39999962,18.71071434,16.06645584,484156400,1/7/2013,4,2,4,6,8,2,2
18.90035629,18.99607086,18.6160717,18.76107025,16.10969162,458707200,1/8/2013,0,6,8,3,4,4,3
18.6607132,18.75035667,18.42821312,18.46785736,15.85792542,407604400,1/9/2013,0,8,0,4,4,0,0
18.87678528,18.88285637,18.41142845,18.69678688,16.05450058,601146000,1/10/2013,10,4,12,12,0,10,12
18.6071434,18.76142883,18.53642845,18.58214378,15.95604897,350506800,1/11/2013,4,10,10,4,9,12,9
17.95285606,18.125,17.80392838,17.9196434,15.38718033,734207600,1/14/2013,3,3,3,3,4,4,0
17.79642868,17.82107162,17.26357079,17.35428619,14.90171814,876772400,1/15/2013,0,4,2,4,6,2,2
17.66571426,18.19428635,17.5892868,18.07464218,15.52027798,690804800,1/16/2013,3,3,12,6,4,4,4
18.22535706,18.2410717,17.92964363,17.95285606,15.41569805,453678400,1/17/2013,0,8,0,4,4,3,5
17.80428505,17.93642807,17.72857094,17.8571434,15.33351231,472922800,1/18/2013,0,0,8,8,0,8,8
18.02000046,18.13857079,17.73678589,18.02750015,15.47979736,461546400,1/22/2013,0,18,18,0,12,12,12
18.17178535,18.39249992,18.02750015,18.35750008,15.76315975,861509600,1/23/2013,12,12,0,6,6,6,6
16.4285717,16.63321495,16.0803566,16.0892868,13.81549644,1460852400,1/24/2013,0,0,0,0,0,0,0
16.13178635,16.29392815,15.53571415,15.71000004,13.4898119,1208026400,1/25/2013,6,6,6,6,0,12,12
15.63678646,16.1860714,15.56642914,16.06535721,13.79495049,785517600,1/28/2013,12,12,12,0,12,12,12
16.375,16.43571472,16.14714241,16.36678505,14.05377674,571158000,1/29/2013,10,10,0,6,8,6,8
16.3214283,16.52142906,16.2321434,16.31535721,14.00961685,417155200,1/30/2013,0,0,3,8,3,6,8
16.32071495,16.40285683,16.24928665,16.26749992,13.96852398,319334400,1/31/2013,0,12,16,12,8,16,16
16.39678574,16.40999985,16.01250076,16.20071411,13.91117573,539484400,2/1/2013,6,3,6,3,4,8,0
16.21107101,16.28357124,15.78571415,15.79714298,13.56463718,477117200,2/4/2013,0,3,2,2,2,3,0
15.85892868,16.41928673,15.79357147,16.35142899,14.04059315,573347600,2/5/2013,0,9,6,3,10,8,0
16.30249977,16.6607132,16.1635704,16.33392906,14.02556324,593706400,2/6/2013,6,6,3,8,7,0,0
16.5446434,16.7857132,16.21857071,16.72214317,14.44260311,704580800,2/7/2013,10,6,9,10,0,9,4
16.9285717,17.10035706,16.7232132,16.96357155,14.65111923,633158400,2/8/2013,6,4,11,0,11,4,6
17.0178566,17.31928635,16.9017868,17.14035606,14.80380154,517490400,2/11/2013,4,8,4,8,6,6,8
17.12535667,17.22785759,16.70499992,16.71071434,14.43272209,609053200,2/12/2013,0,3,2,2,2,5,0
16.6860714,16.91571426,16.54357147,16.67892838,14.40527725,475207600,2/13/2013,4,2,4,6,8,2,2
16.59000015,16.84428596,16.57214355,16.66392899,14.39232445,355275200,2/14/2013,0,3,6,3,2,2,2
16.74464226,16.79142952,16.42571449,16.43428612,14.19398403,391745200,2/15/2013,0,7,0,2,2,3,0
16.46785736,16.52607155,16.20892906,16.42821312,14.18873978,435783600,2/19/2013,0,4,6,6,0,8,8
16.34607124,16.34607124,16.02857018,16.03035736,13.84511852,476302400,2/20/2013,3,8,8,0,7,12,0
15.92857075,16.04178619,15.81499958,15.93071365,13.75905895,447182400,2/21/2013,4,4,6,4,6,4,4
16.0446434,16.12857056,15.94999981,16.10035706,13.90557575,330654800,2/22/2013,0,12,7,0,8,8,3
16.20892906,16.25428581,15.80607128,15.81428623,13.65850163,372579200,2/25/2013,8,8,0,6,6,4,0
15.85071373,16.1264286,15.63071442,16.03464317,13.84881687,501499600,2/26/2013,0,4,6,6,0,8,8
16.01535606,16.15857124,15.73750019,15.87749958,13.71309757,587350400,2/27/2013,3,8,8,0,7,12,0
15.85892868,15.99535656,15.76428604,15.76428604,13.61532116,322515200,2/28/2013,4,4,6,4,6,4,4
15.6428566,15.64928627,15.3564291,15.37392902,13.27817631,552448400,3/1/2013,0,6,3,0,3,6,0
15.27857113,15.29285717,14.96428585,15.00178623,12.95675945,582755600,3/4/2013,4,4,6,4,6,4,4
15.0528574,15.54249954,15.02678585,15.39785671,13.29883766,638433600,3/5/2013,0,12,7,0,8,8,3
15.51821423,15.5446434,15.15821362,15.20214272,13.12980556,460250000,3/6/2013,8,8,0,6,6,4,0
15.16071415,15.42892933,15.03785706,15.37785721,13.28156376,468473600,3/7/2013,9,4,10,10,4,9,12
15.35000038,15.55107117,15.30749989,15.41857147,13.31672764,391482000,3/8/2013,4,12,12,0,10,12,10
15.34821415,15.67892933,15.18357086,15.63821411,13.50642681,474236000,3/11/2013,12,9,0,8,9,8,6
15.55714321,15.67428589,15.27035713,15.30107117,13.21524334,465911600,3/12/2013,0,0,5,0,2,3,0
15.30178642,15.5178566,15.19142914,15.29821396,13.21277809,405549200,3/13/2013,6,6,6,6,4,8,8
15.45821381,15.52285671,15.37321377,15.44642925,13.34078979,303875600,3/14/2013,0,12,6,0,6,6,6
15.64035702,15.8653574,15.61607075,15.84500027,13.68502617,643960800,3/15/2013,12,12,0,6,6,6,6
15.76607132,16.33785629,15.75714302,16.27571487,14.05702972,606197200,3/18/2013,0,0,0,0,0,0,0
16.4107132,16.46321487,16.0178566,16.23178673,14.01908588,526775200,3/19/2013,0,0,0,0,0,0,0
16.3364296,16.34392929,16.05678558,16.14571381,13.94474888,308660800,3/20/2013,3,3,3,3,0,12,0
16.07928658,16.35642815,16.07500076,16.16892815,13.96479893,383255600,3/21/2013,8,8,8,4,12,4,12
16.23500061,16.50357056,16.18250084,16.49678612,14.24796295,395105200,3/22/2013,9,9,8,6,8,6,6
16.59607124,16.78392982,16.49214363,16.55642891,14.29947567,501135600,3/25/2013,0,8,3,10,3,0,8
16.62285614,16.63714218,16.44750023,16.46928596,14.22421265,294294000,3/26/2013,6,6,10,6,0,16,0
16.3021431,16.31428528,16.09749985,16.14571381,13.94474888,331237200,3/27/2013,2,2,2,3,6,3,0
16.06500053,16.13642883,15.77214336,15.80928612,13.65418053,442839600,3/28/2013,1,1,2,3,2,1,0
15.78214264,15.84642887,15.27642918,15.31821442,13.23005486,389732000,4/1/2013,0,1,1,2,1,1,0
15.27142906,15.64785671,15.22857094,15.34964275,13.25719929,529519200,4/2/2013,0,5,6,4,4,4,3
15.40607071,15.61714268,15.36821365,15.42821407,13.32505798,363216000,4/3/2013,0,15,6,9,12,0,0
15.49142933,15.53571415,15.1875,15.27571392,13.19334698,358447600,4/4/2013,15,8,15,18,8,0,18
15.16071415,15.17678642,14.98857117,15.11428642,13.05392361,383695200,4/5/2013,8,9,12,9,4,16,10
15.17321396,15.2678566,15.08892918,15.22178555,13.14676857,300829200,4/8/2013,9,10,10,4,14,7,12
15.22714329,15.30357075,15.09821415,15.2492857,13.17052078,306614000,4/9/2013,8,8,4,6,6,6,6
15.28928566,15.60928631,15.21464252,15.56035709,13.43918896,375928000,4/10/2013,0,8,0,14,0,6,0
15.48999977,15.64249992,15.39999962,15.51178646,13.39723873,328364400,4/11/2013,6,0,12,0,6,0,0
15.50535679,15.50535679,15.32464314,15.35000038,13.25750256,238613200,4/12/2013,3,6,3,6,0,10,0
15.25,15.28178596,14.98392868,14.99464321,12.95059299,317520000,4/15/2013,2,2,2,3,4,3,0
15.05607128,15.23607063,15.02035713,15.22285748,13.14769268,305771200,4/16/2013,2,2,8,6,4,2,4
15.0096426,15.02142906,14.21821404,14.38571358,12.42467022,945056000,4/17/2013,0,5,2,2,2,3,0
14.46392918,14.49250031,13.91928577,14.00178623,12.09307957,666299200,4/18/2013,0,6,4,4,0,5,5
13.85607147,14.27142906,13.75357056,13.94750023,12.04619598,609274400,4/19/2013,7,12,7,0,8,8,8
14.02285671,14.36428642,13.97392941,14.23821354,12.29727459,429920400,4/22/2013,12,12,0,6,6,6,6
14.42821407,14.58500004,14.24321365,14.50464344,12.52738571,664238400,4/23/2013,0,0,0,0,9,0,9
14.05500031,14.8303566,14.0178566,14.48071384,12.50671864,969651200,4/24/2013,0,4,4,15,4,12,15
14.6867857,14.78357124,14.53571415,14.58500004,12.59679031,384837600,4/25/2013,4,9,12,9,8,10,16
14.63607121,14.9560709,14.5803566,14.89999962,12.8688488,764097600,4/26/2013,12,4,12,4,8,8,8
15.01607132,15.48642921,15,15.36142921,13.26737595,640326400,4/29/2013,0,12,0,3,3,3,3
15.53928566,15.90178585,15.43107128,15.81357098,13.6578846,691538400,4/30/2013,0,0,0,0,9,0,9
15.8735714,15.89035702,15.51392937,15.6889286,13.55023193,506909200,5/1/2013,0,0,0,12,0,12,0
15.77785683,16.02107048,15.73678589,15.91142941,13.74239826,421828400,5/2/2013,6,6,8,6,8,9,9
16.11821365,16.18678665,16.04107094,16.07071495,13.87997627,361300800,5/3/2013,8,4,8,4,5,8,5
16.27535629,16.50714302,16.22535706,16.4539299,14.21095181,496641600,5/6/2013,0,10,0,6,3,6,3
16.60607147,16.6339283,16.20357132,16.38071442,14.14771366,483753200,5/7/2013,0,0,4,0,4,0,0
16.3942852,16.62035751,16.27892876,16.56571388,14.30749702,472598000,5/8/2013,6,8,6,8,0,10,10
16.42178535,16.5357132,16.27071381,16.31321335,14.18267441,398487600,5/9/2013,4,6,4,0,4,8,0
16.35607147,16.4182148,16.08857155,16.17749977,14.06468105,334852000,5/10/2013,4,4,6,4,6,4,4
16.12535667,16.35357094,16.125,16.24071312,14.11964226,316948800,5/13/2013,0,12,6,0,6,6,6
16.20892906,16.25714302,15.79107094,15.85214329,13.78181839,447118000,5/14/2013,7,7,0,4,4,6,0
15.68428612,15.75,15.08428574,15.31607056,13.31575775,741613600,5/15/2013,0,3,2,2,0,7,0
15.11571407,15.63749981,14.96071434,15.52071381,13.49367714,603204000,5/16/2013,8,8,8,4,12,4,12
15.68035698,15.71749973,15.39321423,15.47357082,13.45269108,427904400,5/17/2013,8,8,4,6,6,6,6
15.42535686,15.92142868,15.36071396,15.81892872,13.7529459,451578400,5/20/2013,0,4,0,10,0,3,3
15.64821434,15.90999985,15.50714302,15.70214272,13.65141106,456022000,5/21/2013,3,0,10,0,3,4,0
15.85892868,16.01250076,15.65071392,15.76249981,13.70388222,443038400,5/22/2013,6,6,6,6,4,8,8
15.56964302,15.93428612,15.5639286,15.79071426,13.72841263,353021200,5/23/2013,0,8,4,0,4,6,4
15.74464321,15.91642857,15.72714329,15.89821434,13.82187653,276166800,5/24/2013,10,10,0,8,6,8,6
16.06785774,16.11107063,15.74464321,15.76571369,13.70667839,386145200,5/28/2013,0,0,4,0,4,0,0
15.71428585,15.9821434,15.69285679,15.89107132,13.81566525,330576400,5/29/2013,6,8,6,8,0,10,10
15.91607094,16.2321434,15.87535667,16.12785721,14.02152252,353519600,5/30/2013,10,12,10,0,12,12,4
16.1607132,16.32500076,16.0535717,16.06178665,13.96408367,384302800,5/31/2013,8,8,0,6,6,4,0
16.09749985,16.15571404,15.8028574,16.09714317,13.99481964,372352400,6/3/2013,0,6,4,4,0,7,7
16.18642807,16.22964287,15.97821426,16.04678535,13.95104218,292728800,6/4/2013,6,6,6,0,6,12,0
15.91607094,16.09714317,15.84678555,15.89678574,13.82063389,290589600,6/5/2013,3,3,3,3,4,4,0
15.90964317,15.96428585,15.50178623,15.65928555,13.614151,416934000,6/6/2013,0,2,1,2,3,2,0
15.58928585,15.82999992,15.4560709,15.77892876,13.7181654,404535600,6/7/2013,2,2,8,6,4,2,4
15.883214,16.0385704,15.60000038,15.67464256,13.62750053,450153200,6/10/2013,0,5,2,2,2,3,0
15.56214333,15.81285667,15.47571373,15.62857056,13.58744717,286112400,6/11/2013,0,6,6,6,0,6,6
15.69642925,15.75892925,15.41071415,15.43535709,13.41946888,265227200,6/12/2013,4,8,6,0,5,9,0
15.44642925,15.61214256,15.3125,15.56999969,13.53652573,285832400,6/13/2013,12,9,4,8,9,8,4
15.55000019,15.58178616,15.30357075,15.35892868,13.35302162,271866000,6/14/2013,0,3,2,0,5,0,0
15.40857124,15.56071377,15.36999989,15.42857075,13.41357231,259414400,6/17/2013,6,6,6,6,0,8,8
15.41285706,15.53214264,15.3646431,15.42035675,13.40642548,195025600,6/18/2013,5,8,5,0,5,8,5
15.40714264,15.41642857,15.1071434,15.1071434,13.13411903,310940000,6/19/2013,5,5,0,4,4,6,0
14.97500038,15.21357059,14.82750034,14.88714314,12.94285011,357310800,6/20/2013,0,6,3,4,3,5,5
14.94607067,15,14.57499981,14.7678566,12.83914375,481118400,6/21/2013,12,4,12,4,8,8,8
14.55000019,14.59500027,14.21607113,14.3764286,12.49883652,480746000,6/24/2013,0,7,0,2,2,3,0
14.48928642,14.5639286,14.24392891,14.37964344,12.5016346,314162800,6/25/2013,0,4,6,6,0,8,8
14.42500019,14.45678616,14.13071442,14.21678638,12.36004543,367724000,6/26/2013,4,12,12,0,10,12,10
14.25892925,14.33535671,14.05500031,14.06357098,12.22684193,337246000,6/27/2013,8,8,0,6,6,6,6
13.97714329,14.29535675,13.88821411,14.16178608,12.31222725,578516400,6/28/2013,0,0,9,0,3,3,3
14.38178635,14.72392941,14.32928562,14.61499977,12.70625114,391053600,7/1/2013,0,24,0,8,8,8,0
14.64142895,15.05821419,14.62392902,14.94607067,12.99408245,469865200,7/2/2013,22,0,8,8,18,0,12
15.03071404,15.1064291,14.90892887,15.02857113,13.0658083,240928800,7/3/2013,0,0,0,12,0,12,0
15.01392937,15.11750031,14.83392906,14.90785694,12.96086121,274024800,7/5/2013,3,3,6,3,6,9,0
15.00392914,15.03571415,14.66607094,14.82321358,12.88726997,298138400,7/8/2013,4,2,4,6,8,2,2
14.77142906,15.125,14.65642929,15.08392906,13.11393833,352584400,7/9/2013,0,3,6,3,2,2,2
14.98571396,15.17142868,14.9375,15.02607059,13.06363392,281405600,7/10/2013,0,7,0,2,2,3,0
15.10535717,15.2946434,15.04178619,15.2603569,13.2673254,326292400,7/11/2013,0,4,3,8,0,9,6
15.27321434,15.34964275,15.12178612,15.23250008,13.24310303,279563200,7/12/2013,3,3,10,0,8,8,0
15.17892933,15.40928555,15.17142868,15.26571369,13.27198124,241917200,7/15/2013,6,5,6,5,4,6,6
15.23285675,15.38249969,15.14892864,15.36428642,13.35768223,216538000,7/16/2013,0,12,6,0,6,6,6
15.34642887,15.43642902,15.29357147,15.36821365,13.36109352,198990400,7/17/2013,7,7,0,4,4,6,0
15.47785664,15.53107071,15.37892914,15.42000008,13.40611649,218878800,7/18/2013,0,6,4,4,0,7,7
15.46785736,15.4992857,15.15535736,15.17678642,13.19466686,268721600,7/19/2013,6,6,6,0,6,12,0
15.33785725,15.34821415,15.19535732,15.22535706,13.23689461,207796400,7/22/2013,4,4,6,4,6,4,4
15.21428585,15.2485714,14.95392895,14.96392918,13.00960922,369395600,7/23/2013,0,6,3,0,3,6,0
15.67607117,15.87821388,15.54500008,15.73250008,13.67780304,591936800,7/24/2013,12,12,4,10,12,10,0
15.73928642,15.76428604,15.56464291,15.66071415,13.61539364,229493600,7/25/2013,6,3,4,3,6,0,0
15.54642868,15.7514286,15.51214314,15.74964333,13.69270706,200152400,7/26/2013,6,6,6,6,0,8,8
15.74285698,16.07107162,15.72142887,15.99250031,13.90384674,248057600,7/29/2013,7,12,7,0,8,8,8
16.06999969,16.32678604,16.04392815,16.19000053,14.07555389,309422400,7/30/2013,10,10,0,6,8,6,8
16.24964333,16.33357048,16.05107117,16.16178513,14.0510273,322957600,7/31/2013,0,0,0,6,0,6,0
16.2767868,16.31428528,16.18785667,16.30999947,14.17987919,206250800,8/1/2013,6,6,8,6,8,9,9
16.35750008,16.53035736,16.30928612,16.5192852,14.36183548,274783600,8/2/2013,12,4,12,4,8,8,8
16.59607124,16.80964279,16.50535774,16.76607132,14.57638931,318855600,8/5/2013,0,12,0,3,3,3,3
16.71500015,16.85321426,16.50607109,16.6160717,14.44597626,334857600,8/6/2013,0,0,0,0,0,0,0
16.56428528,16.6785717,16.49178505,16.60642815,14.43759727,298858000,8/7/2013,6,6,6,6,0,12,12
16.56642914,16.57500076,16.35535622,16.46464348,14.40884113,255777200,8/8/2013,6,6,6,0,6,12,0
16.37999916,16.44499969,16.20178604,16.23035622,14.20380497,266865200,8/9/2013,3,3,3,3,4,4,0
16.31642914,16.73749924,16.30821419,16.69142914,14.60730934,364434000,8/12/2013,0,9,6,3,10,8,0
16.81928635,17.66642952,16.71607018,17.48464394,15.3014822,881941200,8/13/2013,15,15,8,18,20,0,0
17.78142929,18.0089283,17.62142944,17.8035717,15.58058929,756372400,8/14/2013,15,8,15,18,8,0,18
17.72928619,17.94285774,17.46714211,17.78249931,15.56215096,490294000,8/15/2013,6,6,10,6,0,16,0
17.86249924,17.96214294,17.81642914,17.94035721,15.7002964,362306000,8/16/2013,4,4,4,6,12,3,3
18.01214218,18.34785652,18,18.13357162,15.86938286,510518400,8/19/2013,3,3,12,6,4,4,4
18.2039299,18.23464394,17.88642883,17.89535713,15.66091156,358688400,8/20/2013,0,7,0,2,2,3,0
17.98535728,18.11249924,17.89999962,17.94142914,15.70123672,335879600,8/21/2013,0,6,4,4,0,7,7
18.03499985,18.05678558,17.79285622,17.96285629,15.71998501,244207600,8/22/2013,8,8,8,0,7,12,7
17.97392845,17.97678566,17.83392906,17.89357185,15.65934849,222731600,8/23/2013,5,5,0,4,4,6,0
17.8839283,18.22142982,17.875,17.96321487,15.72029686,330965600,8/26/2013,0,4,5,6,3,6,6
17.7857132,17.94678688,17.36785698,17.44964218,15.27085114,424188800,8/27/2013,3,6,8,3,5,9,0
17.3571434,17.70714378,17.3571434,17.53214264,15.34305382,307608000,8/28/2013,0,4,4,3,3,3,3
17.55892944,17.7321434,17.54035759,17.56071472,15.36805439,239657600,8/29/2013,0,8,4,0,4,6,4
17.5714283,17.60535622,17.375,17.40071487,15.22803593,272297200,8/30/2013,5,5,0,4,4,6,0
17.61071396,17.87857056,17.40535736,17.44928551,15.27053356,331928800,9/3/2013,0,4,5,6,3,6,6
17.84142876,17.93714333,17.72428513,17.81035614,15.58652687,345032800,9/4/2013,8,11,15,4,14,12,4
17.8660717,17.88142967,17.62999916,17.68821335,15.47963905,236367600,9/5/2013,0,8,0,4,4,0,0
17.80142975,17.83499908,17.49821472,17.79357147,15.57183456,359525600,9/6/2013,6,6,6,6,0,8,8
18.0357132,18.13999939,17.98142815,18.07749939,15.82031059,340687200,9/9/2013,12,14,14,0,14,14,12
18.07857132,18.12321472,17.4821434,17.66571426,15.45994186,743195600,9/10/2013,7,7,0,4,4,6,0
16.67892838,16.91749954,16.60035706,16.7039299,14.61825275,898696400,9/11/2013,0,3,2,2,0,7,0
16.7321434,16.97857094,16.64321327,16.88178635,14.77389622,404051200,9/12/2013,8,8,8,4,12,4,12
16.76214218,16.8510704,16.59642982,16.60357094,14.53042221,298835600,9/13/2013,8,8,4,6,6,6,6
16.4642868,16.48607063,15.97214317,16.07571411,14.06847477,543706800,9/16/2013,0,3,0,6,0,3,0
15.9985714,16.4182148,15.9821434,16.26142883,14.23100185,399380800,9/17/2013,6,4,11,4,4,11,4
16.54214287,16.65535736,16.45214272,16.59571457,14.52354527,456862000,9/18/2013,8,12,8,4,16,4,4
16.81071472,16.99392891,16.7589283,16.86785698,14.76170635,404541200,9/19/2013,0,12,0,12,9,0,9
17.0714283,17.09107018,16.6428566,16.69321442,14.60887146,699302800,9/20/2013,9,0,9,12,0,12,0
17.71785736,17.74678612,17.23571396,17.52285767,15.33492374,762106800,9/23/2013,4,4,16,4,8,12,8
17.67428589,17.69535637,17.42214394,17.46785736,15.28679276,364344400,9/24/2013,3,7,3,3,6,4,0
17.47142982,17.48714256,17.19392967,17.19750023,15.05019283,316957200,9/25/2013,0,4,2,3,0,5,0
17.3571434,17.44857025,17.28214264,17.36499977,15.19677544,237221600,9/26/2013,5,8,5,4,8,4,8
17.27785683,17.30964279,17.16857147,17.2410717,15.08832359,228040400,9/27/2013,5,5,3,4,3,6,0
17.0446434,17.20214272,16.94321442,17.0267868,14.90079498,260156400,9/30/2013,0,4,2,3,0,5,0
17.08749962,17.46928596,17.08499908,17.4271431,15.25116062,353883600,10/1/2013,8,9,8,4,12,9,4
17.34392929,17.56428528,17.2767868,17.48428535,15.3011694,289184000,10/2/2013,9,8,4,12,9,4,8
17.51821327,17.58392906,17.16928673,17.26464272,15.10894775,322753200,10/3/2013,0,3,4,5,0,6,0
17.28071404,17.30714226,17.09285736,17.25107193,15.09707737,258868400,10/4/2013,6,6,5,6,9,5,5
17.37714386,17.59464264,17.33392906,17.4196434,15.24459839,312292400,10/7/2013,3,3,12,6,4,4,4
17.49785614,17.52285767,17.16214371,17.17642975,15.03175163,290917200,10/8/2013,0,7,0,2,2,3,0
17.30857086,17.4210701,17.08142853,17.37821388,15.20834541,301725200,10/9/2013,0,4,6,6,0,8,8
17.54714394,17.58499908,17.3942852,17.48714256,15.30366802,278602800,10/10/2013,4,12,12,0,10,12,10
17.39249992,17.63714218,17.32714272,17.60035706,15.4027462,267738800,10/11/2013,8,8,0,6,6,6,6
17.49392891,17.77071381,17.47678566,17.7157135,15.50370026,261898000,10/14/2013,0,0,9,0,3,3,3
17.76821327,17.9285717,17.69714355,17.80999947,15.58621693,320073600,10/15/2013,0,11,4,6,6,4,11
17.8853569,17.94750023,17.82964325,17.89678574,15.6621666,251101200,10/16/2013,0,3,2,2,0,7,0
17.85642815,18.02785683,17.84571457,18.0178566,15.76811409,253593200,10/17/2013,8,8,8,4,12,4,12
18.07107162,18.18785667,18.0610714,18.17464256,15.90532684,290542000,10/18/2013,16,10,8,9,12,9,4
18.27750015,18.72500038,18.26857185,18.62000084,16.29508209,398106800,10/21/2013,15,12,4,15,4,4,0
18.80035782,18.87321472,18.14392853,18.56678581,16.24850655,534063600,10/22/2013,9,0,9,0,0,0,0
18.5357132,18.7739296,18.5357132,18.7485714,16.4076004,313723200,10/23/2013,6,6,6,6,0,12,12
18.75,19.01678658,18.65892982,18.99678612,16.62482262,384764800,10/24/2013,12,12,12,0,12,12,12
18.97571373,19.04392815,18.75392914,18.7842865,16.4388485,337792000,10/25/2013,7,7,0,4,4,6,0
18.8942852,18.9642868,18.6860714,18.92428589,16.56136894,550440800,10/28/2013,0,6,4,4,0,7,7
19.15250015,19.2589283,18.3764286,18.45285606,16.1487999,635807200,10/29/2013,6,6,6,0,6,12,0
18.55750084,18.84000015,18.46500015,18.74642944,16.40571785,354163600,10/30/2013,4,4,6,4,6,4,4
18.75,18.83892822,18.61678505,18.66785622,16.33696175,275696400,10/31/2013,0,8,4,0,4,6,4
18.71500015,18.74285698,18.42285728,18.57250023,16.2535038,274890000,11/1/2013,5,5,0,4,4,6,0
